customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST06145,Male,0,No,Yes,1,Yes,No,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,75.36,88.06,0
CUST06146,Female,0,No,No,37,Yes,No,No,No internet service,No,Yes,No,No,No internet service,One year,No,Mailed check,59.28,2173.49,0
CUST06147,Male,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,117.66,1516.44,0
CUST06148,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,23.03,585.43,0
CUST06149,Female,0,No,Yes,14,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.68,1188.73,0
CUST06150,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,67.45,742.4,0
CUST06151,Female,0,Yes,No,42,Yes,No,No,Yes,No,No,No internet service,No internet service,No,One year,No,Electronic check,105.42,4444.82,0
CUST06152,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer,97.78,5488.83,0
CUST06153,Male,0,No,No,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card,35.65,1668.75,0
CUST06154,Female,0,No,Yes,60,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,57.09,3426.54,0
CUST06155,Male,0,No,No,43,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,90.62,3889.06,0
CUST06156,Female,0,No,No,51,Yes,No,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Bank transfer,61.33,3115.87,0
CUST06157,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,88.55,5405.98,0
CUST06158,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,106.63,119.64,0
CUST06159,Male,0,Yes,Yes,70,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,92.32,6443.6,0
CUST06160,Female,0,No,No,30,No,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,74.05,2203.47,0
CUST06161,Male,0,Yes,No,71,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card,99.34,7034.63,1
CUST06162,Female,0,No,No,32,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No,Two year,Yes,Credit card,107.72,3455.11,0
CUST06163,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,60.34,235.3,0
CUST06164,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,105.67,6031.55,0
CUST06165,Female,1,Yes,No,10,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,100.39,992.81,0
CUST06166,Female,0,Yes,No,22,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card,61.06,1323.74,0
CUST06167,Female,0,No,Yes,44,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,Yes,Two year,No,Electronic check,25.81,1142.23,0
CUST06168,Female,0,Yes,No,26,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,110.08,2849.86,0
CUST06169,Female,1,Yes,No,55,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.26,2381.55,0
CUST06170,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Mailed check,107.66,6241.63,1
CUST06171,Male,0,Yes,Yes,39,Yes,Yes,No,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,90.46,3543.56,0
CUST06172,Female,1,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,118.99,2004.34,0
CUST06173,Male,0,Yes,No,50,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Credit card,40.75,2035.36,0
CUST06174,Male,0,No,No,60,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,48.91,2948.11,0
CUST06175,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,One year,No,Mailed check,29.25,650.71,0
CUST06176,Female,0,Yes,Yes,35,No,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,118.91,4176.99,0
CUST06177,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,81.96,3052.17,0
CUST06178,Male,0,Yes,No,71,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,46.9,3332.17,0
CUST06179,Male,0,Yes,No,55,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,68.38,3754.72,0
CUST06180,Female,0,Yes,No,38,Yes,No phone service,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,117.12,4433.8,0
CUST06181,Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,54.74,3727.45,0
CUST06182,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,100.83,2733.49,1
CUST06183,Female,0,Yes,No,20,Yes,No,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,33.05,660.98,0
CUST06184,Female,0,No,No,61,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.71,5643.51,0
CUST06185,Male,0,No,No,22,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.19,1296.37,1
CUST06186,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Electronic check,39.39,803.63,0
CUST06187,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,108.07,1616.38,0
CUST06188,Female,0,Yes,Yes,61,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,74.99,4580.68,0
CUST06189,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,57.54,3693.35,1
CUST06190,Female,0,No,Yes,4,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.42,225.75,0
CUST06191,Female,1,No,No,45,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.29,1241.85,0
CUST06192,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,69.28,4373.94,0
CUST06193,Female,0,Yes,Yes,40,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,92.54,3702.47,0
CUST06194,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,102.31,4416.13,0
CUST06195,Female,0,No,No,14,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,103.16,1455.65,0
CUST06196,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Credit card,104.38,6993.16,0
CUST06197,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,104.81,5255.6,0
CUST06198,Female,0,Yes,No,53,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,66.89,3560.23,0
CUST06199,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,No,Electronic check,63.31,4246.58,0
CUST06200,Male,0,Yes,Yes,41,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,31.1,1290.55,0
CUST06201,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,49.15,2220.97,0
CUST06202,Male,1,Yes,Yes,24,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,One year,No,Credit card,42.55,1005.06,0
CUST06203,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,Yes,Credit card,81.04,5363.72,0
CUST06204,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card,52.38,1790.93,0
CUST06205,Male,0,No,No,21,Yes,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card,73.29,1532.36,0
CUST06206,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.78,447.92,0
CUST06207,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,109.01,2490.22,1
CUST06208,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,62.48,1393.11,0
CUST06209,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,103.81,6232.31,0
CUST06210,Male,1,No,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,24.12,850.85,0
CUST06211,Male,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer,23.28,1005.31,0
CUST06212,Male,1,No,No,14,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,93.05,1287.01,0
CUST06213,Male,0,Yes,No,56,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer,90.97,5101.7,0
CUST06214,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,22.34,278.79,0
CUST06215,Male,0,No,No,51,Yes,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,68.77,3507.88,0
CUST06216,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer,24.95,886.52,0
CUST06217,Female,1,No,No,26,No,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,36.67,964.14,0
CUST06218,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,116.28,1856.46,0
CUST06219,Male,1,Yes,Yes,40,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.02,2174.49,0
CUST06220,Male,0,Yes,No,3,Yes,No,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.93,193.16,0
CUST06221,Male,1,No,No,2,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.26,166.4,0
CUST06222,Female,1,Yes,No,18,Yes,No phone service,No,No,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,112.03,2026.69,0
CUST06223,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.88,1395.07,0
CUST06224,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer,42.69,1682.83,0
CUST06225,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.96,4320.54,0
CUST06226,Female,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer,86.09,3272.61,0
CUST06227,Male,0,No,Yes,6,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,No,Credit card,63.51,369.16,0
CUST06228,Male,0,No,No,35,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,85.33,2969.76,0
CUST06229,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,21.14,389.17,0
CUST06230,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,No,Credit card,39.76,1095.64,0
CUST06231,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,103.7,6935.91,0
CUST06232,Female,0,No,No,65,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.59,6194.26,0
CUST06233,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.57,3829.68,0
CUST06234,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.88,1644.67,0
CUST06235,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,40.02,191.24,0
CUST06236,Male,0,Yes,Yes,17,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,47.18,795.21,0
CUST06237,Male,0,Yes,No,52,Yes,Yes,No,No,No,No,Yes,Yes,No,One year,No,Bank transfer,116.42,6040.68,0
CUST06238,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Credit card,20.18,441.02,0
CUST06239,Female,0,No,No,67,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,64.12,4311.85,0
CUST06240,Male,0,Yes,No,34,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,21.03,708.26,0
CUST06241,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer,54.24,450.61,1
CUST06242,Female,0,Yes,No,30,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,52.5,1572.56,0
CUST06243,Female,1,Yes,Yes,42,Yes,No,No,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,31.58,1318.18,0
CUST06244,Female,0,Yes,No,16,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,26.94,450.63,0
CUST06245,Male,0,Yes,No,50,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,105.22,5258.19,0
CUST06246,Male,0,Yes,Yes,65,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,52.42,3390.64,0
CUST06247,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,75.97,1750.65,1
CUST06248,Male,1,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Mailed check,95.69,1326.93,0
CUST06249,Female,0,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Electronic check,73.88,1999.33,0
CUST06250,Female,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,63.74,109.4,0
CUST06251,Male,0,No,No,28,No,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,68.91,1913.91,0
CUST06252,Male,0,No,No,51,No,No,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,103.54,5273.04,0
CUST06253,Female,0,No,No,53,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card,73.08,3877.89,0
CUST06254,Female,0,No,No,57,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,38.4,2194.65,0
CUST06255,Female,0,Yes,Yes,44,No,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.58,1703.42,0
CUST06256,Female,0,No,No,49,Yes,Yes,No,No,No internet service,No,No,No,No,One year,No,Electronic check,70.14,3437.27,0
CUST06257,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,Two year,Yes,Electronic check,40.17,836.8,0
CUST06258,Female,0,Yes,No,51,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,99.11,5069.54,0
CUST06259,Female,0,No,No,52,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,107.38,5581.83,1
CUST06260,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Credit card,36.13,1095.21,0
CUST06261,Male,0,No,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,63.9,4471.87,0
CUST06262,Male,0,No,No,47,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,95.01,4479.78,0
CUST06263,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,28.37,832.22,0
CUST06264,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,79.43,229.02,0
CUST06265,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,Yes,Credit card,75.01,2561.54,0
CUST06266,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer,97.71,6456.51,0
CUST06267,Female,1,No,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,115.27,7278.29,0
CUST06268,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Mailed check,68.68,553.12,1
CUST06269,Male,0,No,No,45,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,No,Mailed check,48.19,2186.77,0
CUST06270,Female,0,Yes,No,55,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer,24.76,1378.41,0
CUST06271,Female,1,Yes,No,55,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,102.09,5632.0,0
CUST06272,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer,37.74,948.09,0
CUST06273,Male,1,No,No,59,Yes,No,No,No,No internet service,No,No,No,No,One year,No,Electronic check,105.37,6232.44,0
CUST06274,Female,1,Yes,Yes,71,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,One year,No,Electronic check,81.62,5792.21,0
CUST06275,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,37.01,1758.46,0
CUST06276,Female,1,No,Yes,57,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,67.9,3856.95,0
CUST06277,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,83.55,5172.06,0
CUST06278,Male,1,No,No,57,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,80.85,4608.93,1
CUST06279,Female,0,Yes,No,2,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,21.92,62.29,0
CUST06280,Female,0,No,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,78.85,476.22,1
CUST06281,Male,0,No,Yes,51,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,One year,No,Credit card,111.02,5644.52,0
CUST06282,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card,83.14,5076.25,0
CUST06283,Male,0,No,Yes,1,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,76.84,94.97,0
CUST06284,Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,95.63,3057.47,0
CUST06285,Male,0,No,No,11,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,72.34,787.79,0
CUST06286,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,94.26,4434.18,0
CUST06287,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.37,1950.6,0
CUST06288,Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,112.02,4476.93,0
CUST06289,Female,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,63.5,3602.56,0
CUST06290,Female,0,No,No,67,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,58.26,3898.37,0
CUST06291,Male,0,Yes,Yes,22,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer,94.49,2078.26,0
CUST06292,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,78.68,2754.57,0
CUST06293,Male,0,Yes,Yes,20,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,44.22,892.43,0
